,Trail_name,Difficulty,Average_rating,number_of_reviews,Length (in km),Tags,Est_time,latitude,longitude,current_temperature,current_windspeed,current_winddirection,current_weather_code,City,State,Country,Best_Season,tags_list
483,Nohradhar - Churdhar Peak,Hard,4.0,3,24.9,"bird watching, hiking, walking, forest, views, wildflowers, wildlife, scramble, rocky",238.80727808062974,30.7771465,77.4408891,22.1,7.7,169.0,3.0,Nohra,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'scramble', 'rocky', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views']"
484,Amer Fort (Amber Palace) - Jaigarh Fort,Moderate,5.0,1,5.8,"bird watching, hiking, walking, kid friendly, paved, views, wildflowers, historic site",238.80727808062974,26.9154576,75.8189817,25.7,3.7,331.0,95.0,Jaipur,Rajasthan,India,All Year,"['bird watching', 'kid friendly', 'paved', 'walking', 'hiking', 'wildflowers', 'historic site', 'views']"
485,Sunset Point - Falkland Point Mahabaleshwar,Moderate,4.4,3,5.1,"bird watching, hiking, walking, forest, views, wildflowers, wildlife, scramble",238.80727808062974,17.9242764,73.6575799,24.4,7.2,232.56410256410257,3.0,Mahabaleshwar,Maharashtra,India,October - February,"['bird watching', 'scramble', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views']"
486,Buran Ghati Trek,Hard,5.0,2,28.6,"camping, bird watching, hiking, backpacking, forest, lake, river, views, waterfall, wildflowers, wildlife, snow",238.80727808062974,31.285987,77.9003397,19.6,3.7,169.0,3.0,Chirgaon,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'snow', 'forest', 'lake', 'hiking', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views', 'river', 'waterfall']"
487,Lingmala Waterfall,Moderate,5.0,1,3.9,"bird watching, hiking, walking, forest, river, views, waterfall, wildflowers, wildlife, scramble, rocky",238.80727808062974,17.9242764,73.6575799,20.0,6.4,227.0,3.0,Mahabaleshwar,Maharashtra,India,October - February,"['bird watching', 'scramble', 'rocky', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views', 'river', 'waterfall']"
488,Arambol Beach Hike,Easy,4.5,2,4.7,"running, walking, beach, views, pub walk, no shade",238.80727808062974,15.7089964,73.8167602,27.1,6.7,234.0,95.0,Pernem,Goa,India,November - February,"['no shade', 'beach', 'pub walk', 'running', 'walking', 'views']"
489,Sethan Hike,Moderate,5.0,1,2.3,"bird watching, hiking, walking, partially paved, forest, views, wildflowers",238.80727808062974,32.2454608,77.1872926,16.7,2.1,211.0,3.0,Manali,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'forest', 'partially paved', 'walking', 'hiking', 'wildflowers', 'views']"
490,Neral - Matheran Cycle Ride,Hard,5.0,2,16.9,"mountain biking, road biking, paved, views, no shade",238.80727808062974,19.0274308,73.3184369,24.4,7.2,232.56410256410257,3.0,Neral,Maharashtra,India,October - February,"['no shade', 'paved', 'road biking', 'views', 'mountain biking']"
491,Agonda - Cola beach,Easy,4.5,2,6.0,"hiking, running, walking, beach, views",238.80727808062974,15.0069072,74.0570639,27.2,9.4,266.0,95.0,Canacona,Goa,India,November - February,"['beach', 'running', 'walking', 'hiking', 'views']"
492,Monkey Island (Canacona Island) Trail,Easy,5.0,2,0.8,"bird watching, hiking, walking, beach, forest, views, wildflowers, wildlife, scramble",238.80727808062974,15.0069072,74.0570639,27.2,9.4,266.0,95.0,Canacona,Goa,India,November - February,"['bird watching', 'scramble', 'beach', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views']"
493,Dorthy Seat Trail,Moderate,3.5,2,4.2,"camping, bird watching, hiking, backpacking, forest, views, wildflowers, wildlife",238.80727808062974,29.3905295,79.460869,19.8,5.4,200.0,3.0,Nainital,Uttarakhand,India,"March - June, September - November","['bird watching', 'forest', 'hiking', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views']"
494,Barsar - Lathiani Ghat,Moderate,3.6,4,21.4,"mountain biking, partially paved, forest, lake, views, wildflowers, wildlife",238.80727808062974,31.5554903,76.4773784,25.5,2.5,262.0,80.0,Barsar,Himachal Pradesh,India,"April - June, September - November","['forest', 'partially paved', 'lake', 'wildflowers', 'wildlife', 'views', 'mountain biking']"
495,Yercaud Hike via Yercaud Top,Hard,3.0,16,7.2,"bird watching, hiking, walking, forest, views, wildflowers, wildlife",238.80727808062974,11.7852074,78.2075392,22.2,9.3,286.0,1.0,Yercaud,Tamil Nadu,India,November - February,"['bird watching', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views']"
496,Snow view Point Trail,Easy,4.0,1,0.2,"hiking, walking, partially paved, forest, views, wildflowers",238.80727808062974,29.3905295,79.460869,19.8,5.4,200.0,3.0,Nainital,Uttarakhand,India,"March - June, September - November","['forest', 'partially paved', 'walking', 'hiking', 'wildflowers', 'views']"
497,Munsyari - Khalia Danda,Hard,5.0,1,15.0,"bird watching, hiking, snowshoeing, walking, partially paved, forest, views, wildflowers, wildlife, scramble, overgrown, snow",238.80727808062974,30.06546,80.23453,16.1,5.4,184.0,3.0,Munsyari,Uttarakhand,India,"March - June, September - November","['bird watching', 'scramble', 'snow', 'forest', 'snowshoeing', 'partially paved', 'walking', 'hiking', 'wildflowers', 'overgrown', 'wildlife', 'views']"
498,Jaswant Thada,Easy,4.0,1,0.8,"walking, paved, lake, views, historic site",238.80727808062974,26.2967719,73.0351433,29.0,13.2,225.0,3.0,Jodhpur,Rajasthan,India,All Year,"['paved', 'walking', 'lake', 'historic site', 'views']"
499,Mohangad,Hard,5.0,2,5.1,"bird watching, hiking, walking, forest, views, wildflowers, wildlife, historic site, scramble",238.80727808062974,18.2127606,73.8163663,24.0,9.8,262.0,3.0,Bhor,Maharashtra,India,October - February,"['bird watching', 'scramble', 'forest', 'walking', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
500,Kala Buruj,Hard,5.0,1,25.3,"hiking, walking, forest, views, wildflowers, wildlife, historic site, rocky",238.80727808062974,18.9910971,73.1205846,27.3,7.9,210.0,80.0,Panvel,Maharashtra,India,October - February,"['rocky', 'forest', 'walking', 'wildflowers', 'hiking', 'historic site', 'wildlife', 'views']"
501,Elephant Head Trail,Moderate,4.0,2,1.9,"hiking, walking, forest, views, wildflowers, wildlife, rocky",238.80727808062974,17.9242764,73.6575799,20.0,6.4,227.0,3.0,Mahabaleshwar,Maharashtra,India,October - February,"['rocky', 'forest', 'walking', 'wildflowers', 'hiking', 'wildlife', 'views']"
502,Pratapgarh Fort,Moderate,5.0,1,1.8,"bird watching, hiking, walking, kid friendly, views, historic site",238.80727808062974,17.9242764,73.6575799,20.0,6.4,227.0,3.0,Mahabaleshwar,Maharashtra,India,October - February,"['bird watching', 'kid friendly', 'walking', 'hiking', 'historic site', 'views']"
503,Dorothy's Seat (Tiffin Top),Moderate,5.0,1,3.5,"bird watching, hiking, walking, forest, lake, views, wildflowers, wildlife, historic site, scramble",238.80727808062974,29.3905295,79.460869,19.8,5.4,200.0,3.0,Nainital,Uttarakhand,India,"March - June, September - November","['bird watching', 'scramble', 'forest', 'walking', 'lake', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
504,Harwan Buddhist Ruins,Easy,5.0,1,2.1,"bird watching, hiking, walking, views, wildflowers, historic site",238.80727808062974,34.0747444,74.8204443,21.5,4.5,76.0,2.0,Srinagar,Jammu and Kashmir,India,May - October,"['bird watching', 'walking', 'hiking', 'wildflowers', 'historic site', 'views']"
505,Kadri Park Run,Easy,4.4,2,1.1,"bird watching, running, walking, kid friendly, paved, wildflowers",238.80727808062974,12.8698101,74.8430082,25.6,2.9,277.0,80.0,Mangalore,Karnataka,India,October - February,"['bird watching', 'kid friendly', 'paved', 'running', 'walking', 'wildflowers']"
506,Margan Top - Shilsar Lake,Moderate,3.9,2,7.2,"bird watching, hiking, off-road driving, scenic driving, snowshoeing, walking, lake, river, views, wildflowers, wildlife, scramble, rocky, snow",238.80727808062974,33.8265406,75.7998607,13.3,2.6,236.0,2.0,Marwah,Jammu and Kashmir,India,May - October,"['bird watching', 'scenic driving', 'scramble', 'rocky', 'snow', 'snowshoeing', 'walking', 'off-road driving', 'hiking', 'lake', 'wildflowers', 'wildlife', 'views', 'river']"
507,Thayee Betta Hike,Moderate,5.0,2,6.0,"bird watching, hiking, walking, views, scramble",238.80727808062974,12.720006,77.3184199,23.9,14.6,261.0,3.0,Ramanagara,Karnataka,India,October - February,"['bird watching', 'scramble', 'walking', 'hiking', 'views']"
508,Bunbuni - Kheerganga,Hard,5.0,1,11.6,"camping, bird watching, hiking, snowshoeing, backpacking, forest, views, waterfall, wildflowers, wildlife, scramble, rocky, snow, muddy",238.80727808062974,31.9578974,77.1089232,23.9,4.7,212.0,3.0,Kullu,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'scramble', 'rocky', 'snow', 'forest', 'snowshoeing', 'muddy', 'hiking', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views', 'waterfall']"
510,Ambazari Lake Trail,Easy,4.2,3,2.3,"running, walking, bike touring, lake, views, no shade",238.80727808062974,21.1498134,79.0820556,26.9,11.5,284.0,3.0,Nagpur,Maharashtra,India,October - February,"['no shade', 'running', 'bike touring', 'walking', 'lake', 'views']"
511,Gulmarg Ski Phase 1,Moderate,4.0,1,3.5,"bird watching, skiing, snowshoeing, forest, views, wildflowers, wildlife, snow",238.80727808062974,34.1237068,74.1858127,17.2,8.3,88.0,2.0,Boniyar,Jammu and Kashmir,India,May - October,"['bird watching', 'snow', 'forest', 'snowshoeing', 'skiing', 'wildflowers', 'wildlife', 'views']"
512,Hemis Shukpachan: Likir - Hemis Shukpachan via Phobe La Section 2,Hard,5.0,1,24.1,"bird watching, scenic driving, partially paved, river, views, historic site",238.80727808062974,33.352126,78.2473789,6.8,7.9,180.0,2.0,Leh,Ladakh,India,All Year,"['bird watching', 'scenic driving', 'partially paved', 'historic site', 'views', 'river']"
513,Aharbal - Mahinag Lake,Hard,5.0,2,22.7,"bird watching, hiking, snowshoeing, walking, forest, lake, views, wildflowers, wildlife, scramble, rocky, snow",238.80727808062974,33.584924,74.763403,11.6,1.8,101.0,3.0,Damhal Hanjipora,Jammu and Kashmir,India,May - October,"['bird watching', 'scramble', 'rocky', 'snow', 'forest', 'snowshoeing', 'walking', 'lake', 'hiking', 'wildflowers', 'wildlife', 'views']"
515,Thein Malai,Moderate,3.5,7,3.4,"hiking, walking, forest, views, wildflowers, wildlife, historic site, rocky",238.80727808062974,11.6469616,78.2106958,26.0,10.0,257.0,2.0,Salem,Tamil Nadu,India,November - February,"['rocky', 'forest', 'walking', 'wildflowers', 'hiking', 'historic site', 'wildlife', 'views']"
516,Purandar Fort - Vajragad Fort via Shri Chatrapati Shivaji Maharaj Statue,Moderate,4.0,2,6.0,"hiking, walking, views, historic site",238.80727808062974,18.3444347,74.0295234,23.5,11.0,251.0,3.0,Saswad,Maharashtra,India,October - February,"['hiking', 'historic site', 'views', 'walking']"
517,Koramangala BBMP Park Trail,Easy,5.0,1,0.3,"running, walking, kid friendly, paved, wildflowers",238.80727808062974,12.9881567,77.6226,23.1,13.1,262.0,3.0,Bangalore,Karnataka,India,October - February,"['kid friendly', 'paved', 'running', 'walking', 'wildflowers']"
518,Nisani Ghat (Mangaon - Pane),Moderate,5.0,3,13.8,"bird watching, hiking, walking, forest, lake, views, wildflowers, wildlife, rocky",238.80727808062974,18.3036029,73.5824636,24.4,7.2,232.56410256410257,3.0,Velhe,Maharashtra,India,October - February,"['bird watching', 'rocky', 'forest', 'walking', 'lake', 'hiking', 'wildflowers', 'wildlife', 'views']"
519,Chamunda Mata Temple,Moderate,5.0,1,1.0,"hiking, walking, views, historic site, no shade",238.80727808062974,22.4243903,71.1992399,26.5,10.2,231.0,3.0,Chotila,Gujarat,India,All Year,"['no shade', 'walking', 'hiking', 'historic site', 'views']"
520,Ashtaar Valley,Hard,5.0,2,18.7,"camping, bird watching, hiking, snowshoeing, backpacking, forest, river, views, wildflowers, wildlife, scramble, rocky, snow",238.80727808062974,33.8669992,74.5908668,10.4,5.1,51.0,3.0,Khansahib Tehsil,Jammu and Kashmir,India,May - October,"['bird watching', 'scramble', 'rocky', 'snow', 'forest', 'snowshoeing', 'hiking', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views', 'river']"
521,Sunrise Point Sunderkhal,Easy,5.0,2,1.3,"bird watching, hiking, mountain biking, walking, partially paved, views, wildflowers",238.80727808062974,29.3166974,79.7288158,24.4,7.2,232.56410256410257,3.0,Dhari,Uttarakhand,India,"March - June, September - November","['bird watching', 'partially paved', 'walking', 'hiking', 'wildflowers', 'views', 'mountain biking']"
522,Bannerghatta- Thotikkalu falls Cycling,Hard,5.0,1,27.4,"bird watching, mountain biking, road biking, partially paved, river, views, waterfall, wildlife",238.80727808062974,12.7103145,77.6886188,22.5,17.0,265.0,3.0,Anekal,Karnataka,India,October - February,"['bird watching', 'partially paved', 'river', 'road biking', 'wildlife', 'views', 'mountain biking', 'waterfall']"
523,Yuksom - Khecheopalri Lake,Hard,5.0,2,16.9,"bird watching, hiking, walking, forest, river, views, wildflowers, wildlife, scramble",238.80727808062974,27.4185173,88.1808338,24.4,7.2,232.56410256410257,3.0,Gyalshing,Sikkim,India,All Year,"['bird watching', 'scramble', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views', 'river']"
524,Venkateswara Temple,Moderate,5.0,6,8.0,"bird watching, mountain biking, road biking, paved, views, wildflowers, wildlife, historic site, city walk",238.80727808062974,17.8913852,83.4508737,29.9,5.1,231.0,3.0,Bheemunipatnam,Andhra Pradesh,India,All Year,"['bird watching', 'paved', 'wildflowers', 'road biking', 'historic site', 'city walk', 'wildlife', 'views', 'mountain biking']"
